Date,EUR,GBP,HKD,HUF,ILS,INR,JPY,KRW,MXN,NOK,NZD,PLN,RON,RUB,SEK,SGD,THB,TRY
11/08/2021,0.85339,0.7228,7.7818,302.82,3.2168,74.381,110.67,1158.4,20.079,8.922,1.4255,3.9135,4.1955,74.108,8.7306,1.3589,33.335,8.6591
12/08/2021,0.85186,0.72189,7.7806,300.92,3.2215,74.206,110.41,1162.95,19.8969,8.8385,1.424,3.908,4.1865,73.507,8.679,1.3573,33.02,8.5657
13/08/2021,0.84998,0.72327,7.7835,300.07,3.2161,74.263,110.19,1164.44,19.8691,8.8188,1.4259,3.8878,4.1747,73.294,8.6692,1.3572,33.33,8.5549
14/08/2021,0.84998,0.72327,7.7835,300.07,3.2161,74.263,110.19,1164.44,19.8691,8.8188,1.4259,3.8878,4.1747,73.294,8.6692,1.3572,33.33,8.5549
15/08/2021,0.84998,0.72327,7.7835,300.07,3.2161,74.263,110.19,1164.44,19.8691,8.8188,1.4259,3.8878,4.1747,73.294,8.6692,1.3572,33.33,8.5549
16/08/2021,0.84947,0.72097,7.7847,298.92,3.217,74.218,109.37,1167.25,19.9049,8.8386,1.4232,3.8781,4.1741,73.437,8.6653,1.3564,33.445,8.4707
17/08/2021,0.84983,0.7251,7.7933,298.42,3.2286,74.31,109.26,1174.39,19.9091,8.8368,1.4433,3.8757,4.1859,73.409,8.6639,1.3591,33.32,8.423
18/08/2021,0.85302,0.72663,7.788,299,3.233,74.256,109.76,1170.31,19.9761,8.8902,1.4484,3.8927,4.2015,73.659,8.7207,1.3599,33.285,8.4774
19/08/2021,0.85499,0.73122,7.7908,300.09,3.251,74.384,109.62,1175.91,20.165,9.0159,1.4621,3.9186,4.2147,74.145,8.7892,1.363,33.34,8.5269
20/08/2021,0.85682,0.73473,7.7906,300.68,3.2452,74.372,109.65,1182.98,20.294,9.0823,1.4659,3.9324,4.2279,74.484,8.8478,1.363,33.37,8.5315
21/08/2021,0.85682,0.73473,7.7906,300.68,3.2452,74.372,109.65,1182.98,20.294,9.0823,1.4659,3.9324,4.2279,74.484,8.8478,1.363,33.37,8.5315
22/08/2021,0.85682,0.73473,7.7906,300.68,3.2452,74.372,109.65,1182.98,20.294,9.0823,1.4659,3.9324,4.2279,74.484,8.8478,1.363,33.37,8.5315
23/08/2021,0.85339,0.7308,7.7925,298.8,3.2307,74.176,110.1,1171.31,20.339,8.9495,1.4561,3.9143,4.2067,74.125,8.7535,1.3589,33.36,8.4613
24/08/2021,0.85179,0.72894,7.7894,297.86,3.2188,74.157,109.66,1166.1,20.325,8.8589,1.4389,3.9005,4.1976,73.893,8.6959,1.3559,32.875,8.4187
25/08/2021,0.85208,0.72929,7.7843,297.17,3.2315,74.259,109.92,1167.49,20.262,8.8499,1.44,3.9007,4.1999,73.816,8.7123,1.3549,32.775,8.4174
26/08/2021,0.84983,0.72846,7.7866,296.75,3.2236,74.131,110.14,1167.13,20.311,8.8056,1.4347,3.8905,4.1912,74.004,8.7034,1.3529,32.74,8.3666
27/08/2021,0.85027,0.72871,7.7901,298.33,3.2316,73.718,110.19,1169.78,20.38,8.8066,1.4392,3.8965,4.1952,74.016,8.7021,1.3509,32.655,8.4014
28/08/2021,0.85027,0.72871,7.7901,298.33,3.2316,73.718,110.19,1169.78,20.38,8.8066,1.4392,3.8965,4.1952,74.016,8.7021,1.3509,32.655,8.4014
29/08/2021,0.85027,0.72871,7.7901,298.33,3.2316,73.718,110.19,1169.78,20.38,8.8066,1.4392,3.8965,4.1952,74.016,8.7021,1.3509,32.655,8.4014
30/08/2021,0.84739,0.72662,7.7867,295.14,3.2199,73.299,109.87,1165.18,20.191,8.6768,1.4273,3.8707,4.1813,73.477,8.6275,1.3457,32.43,8.3814
31/08/2021,0.84502,0.72566,7.7815,294.74,3.2069,72.993,109.81,1157.71,20.1,8.6699,1.4163,3.8276,4.1709,73.314,8.5875,1.3433,32.22,8.3074
01/09/2021,0.84624,0.72661,7.7775,294.52,3.2027,73.073,110.31,1158.71,20.012,8.6852,1.4196,3.8147,4.1758,73.064,8.6283,1.3469,32.33,8.2919
02/09/2021,0.84417,0.72527,7.7727,293.64,3.2103,73.037,110,1158.75,19.9671,8.6897,1.4099,3.8046,4.1696,72.793,8.6054,1.344,32.455,8.2679
03/09/2021,0.84232,0.72305,7.7733,293.46,3.2027,73.029,109.96,1157.4,19.9208,8.6538,1.4028,3.7978,4.1643,72.759,8.567,1.3427,32.53,8.3031
04/09/2021,0.84232,0.72305,7.7733,293.46,3.2027,73.029,109.96,1157.4,19.9208,8.6538,1.4028,3.7978,4.1643,72.759,8.567,1.3427,32.53,8.3031
05/09/2021,0.84232,0.72305,7.7733,293.46,3.2027,73.029,109.96,1157.4,19.9208,8.6538,1.4028,3.7978,4.1643,72.759,8.567,1.3427,32.53,8.3031
06/09/2021,0.84289,0.72244,7.7736,292.51,3.2008,73.087,109.86,1156.82,19.9098,8.6588,1.4002,3.8105,4.1704,72.96,8.5686,1.3424,32.465,8.2771
07/09/2021,0.84317,0.7261,7.7738,293.92,3.2056,73.474,110.04,1163.7,19.9545,8.6838,1.4053,3.8094,4.1742,73.288,8.5594,1.3454,32.58,8.325
08/09/2021,0.84552,0.72608,7.7764,296.05,3.2076,73.569,110.18,1165.09,19.896,8.6793,1.4064,3.8199,4.1849,73.248,8.6024,1.3451,32.73,8.446
09/09/2021,0.84474,0.72271,7.7777,296.4,3.2038,73.551,109.9,1168.04,19.8817,8.6711,1.4037,3.8296,4.1786,72.884,8.6047,1.3432,32.68,8.4703
10/09/2021,0.84452,0.72004,7.7769,295.48,3.1983,73.431,109.81,1165.91,19.8801,8.6165,1.398,3.8356,4.173,72.722,8.6009,1.3383,32.645,8.4079
11/09/2021,0.84452,0.72004,7.7769,295.48,3.1983,73.431,109.81,1165.91,19.8801,8.6165,1.398,3.8356,4.173,72.722,8.6009,1.3383,32.645,8.4079
12/09/2021,0.84452,0.72004,7.7769,295.48,3.1983,73.431,109.81,1165.91,19.8801,8.6165,1.398,3.8356,4.173,72.722,8.6009,1.3383,32.645,8.4079
13/09/2021,0.8489,0.72258,7.7794,296.76,3.2084,73.718,110.03,1174.65,19.865,8.649,1.407,3.864,4.198,72.912,8.6463,1.343,32.905,8.4438
14/09/2021,0.84645,0.72169,7.7788,296.3,3.2138,73.675,110.11,1170.36,19.8976,8.6122,1.4072,3.8549,4.1887,72.888,8.5875,1.3433,32.95,8.4517
15/09/2021,0.84574,0.72319,7.7826,295.04,3.2037,73.461,109.19,1167.77,19.8689,8.5773,1.4095,3.8482,4.1851,72.708,8.5724,1.3413,32.87,8.4378
16/09/2021,0.85012,0.72282,7.785,297.7,3.2085,73.51,109.39,1173.54,19.8699,8.6112,1.4068,3.8904,4.2071,72.456,8.6303,1.3436,33.085,8.4726
17/09/2021,0.8489,0.72464,7.7836,298.38,3.2048,73.455,110.03,1176.79,19.9253,8.5915,1.4141,3.8883,4.201,72.521,8.6208,1.3456,33.23,8.6013
18/09/2021,0.8489,0.72464,7.7836,298.38,3.2048,73.455,110.03,1176.79,19.9253,8.5915,1.4141,3.8883,4.201,72.521,8.6208,1.3456,33.23,8.6013
19/09/2021,0.8489,0.72464,7.7836,298.38,3.2048,73.455,110.03,1176.79,19.9253,8.5915,1.4141,3.8883,4.201,72.521,8.6208,1.3456,33.23,8.6013
20/09/2021,0.8539,0.73183,7.7865,302.25,3.2136,73.666,109.45,1189.75,20.188,8.7465,1.4255,3.9277,4.2262,73.495,8.7245,1.3525,33.355,8.6681
21/09/2021,0.85193,0.73143,7.7857,302.12,3.2087,73.684,109.34,1183.21,20.098,8.6751,1.4233,3.9411,4.2168,73.249,8.6695,1.3517,33.4,8.6545
22/09/2021,0.85259,0.73323,7.7869,302.91,3.205,73.851,109.56,1183.28,20.081,8.634,1.4235,3.9496,4.2207,72.802,8.6758,1.3518,33.44,8.6557
23/09/2021,0.85361,0.72979,7.7853,304.01,3.2003,73.726,110.01,1173.48,20,8.6095,1.4189,3.9332,4.2256,72.761,8.6554,1.3485,33.26,8.7461
24/09/2021,0.85332,0.73132,7.7856,304.62,3.1999,73.786,110.5,1179.74,20.162,8.6091,1.4239,3.9293,4.2246,72.967,8.6509,1.3538,33.45,8.8395
25/09/2021,0.85332,0.73132,7.7856,304.62,3.1999,73.786,110.5,1179.74,20.162,8.6091,1.4239,3.9293,4.2246,72.967,8.6509,1.3538,33.45,8.8395
26/09/2021,0.85332,0.73132,7.7856,304.62,3.1999,73.786,110.5,1179.74,20.162,8.6091,1.4239,3.9293,4.2246,72.967,8.6509,1.3538,33.45,8.8395
27/09/2021,0.85485,0.73021,7.7837,306.15,3.1994,73.859,110.91,1181.43,20.092,8.6045,1.4285,3.9284,4.2311,72.662,8.697,1.3541,33.575,8.8452
28/09/2021,0.85631,0.736,7.7823,307.75,3.2116,74.122,111.47,1186.34,20.201,8.6505,1.437,3.9541,4.2386,72.572,8.7286,1.3569,33.79,8.8787
29/09/2021,0.85807,0.74175,7.7839,308.56,3.2113,74.198,111.46,1185.17,20.343,8.7034,1.4438,3.9695,4.244,72.662,8.7378,1.3576,33.885,8.8526
30/09/2021,0.86363,0.74318,7.7886,311.07,3.2268,74.341,111.99,1184.54,20.506,8.7788,1.4559,3.9897,4.2728,72.839,8.7817,1.3611,33.885,8.8938
01/10/2021,0.86207,0.73839,7.7848,308.76,3.2201,74.121,111.18,1182.17,20.514,8.6383,1.4441,3.9505,4.2647,73.034,8.7533,1.3563,33.64,8.8434
02/10/2021,0.86207,0.73839,7.7848,308.76,3.2201,74.121,111.18,1182.17,20.514,8.6383,1.4441,3.9505,4.2647,73.034,8.7533,1.3563,33.64,8.8434
03/10/2021,0.86207,0.73839,7.7848,308.76,3.2201,74.121,111.18,1182.17,20.514,8.6383,1.4441,3.9505,4.2647,73.034,8.7533,1.3563,33.64,8.8434
04/10/2021,0.8594,0.73505,7.7859,305.86,3.219,74.252,111.04,1179.53,20.498,8.5743,1.4341,3.9262,4.2521,72.809,8.7173,1.3559,33.725,8.836
05/10/2021,0.86192,0.73412,7.7852,307.62,3.2302,74.547,111.18,1186.11,20.505,8.5464,1.4351,3.9647,4.2645,72.531,8.7321,1.3569,33.79,8.8525
06/10/2021,0.8664,0.73618,7.7869,311.41,3.2448,74.892,111.35,1195.56,20.762,8.5973,1.4493,3.9789,4.285,72.448,8.8051,1.3613,33.89,8.9068
07/10/2021,0.8649,0.73537,7.7848,309.77,3.2307,74.736,111.38,1189.99,20.501,8.5961,1.4423,3.9317,4.2791,71.943,8.7747,1.3576,33.775,8.8734
08/10/2021,0.86438,0.73377,7.7851,311.34,3.2305,74.985,111.78,1194.4,20.598,8.5448,1.4423,3.9919,4.2772,71.951,8.7422,1.3554,33.85,8.9126
09/10/2021,0.86438,0.73377,7.7851,311.34,3.2305,74.985,111.78,1194.4,20.598,8.5448,1.4423,3.9919,4.2772,71.951,8.7422,1.3554,33.85,8.9126
10/10/2021,0.86438,0.73377,7.7851,311.34,3.2305,74.985,111.78,1194.4,20.598,8.5448,1.4423,3.9919,4.2772,71.951,8.7422,1.3554,33.85,8.9126
11/10/2021,0.86401,0.73335,7.7803,311.65,3.2278,75.454,112.93,1195.29,20.74,8.5433,1.4412,3.9669,4.2762,71.678,8.7405,1.3535,33.865,8.962
12/10/2021,0.86543,0.73349,7.7815,311.48,3.2259,75.526,113.42,1197.23,20.79,8.5338,1.4358,3.9641,4.2838,71.848,8.7476,1.3556,33.32,9.0042
13/10/2021,0.8649,0.73428,7.78,311.54,3.2354,75.342,113.56,1191.95,20.714,8.524,1.4398,3.9588,4.2804,71.804,8.7524,1.3532,33.28,9.067
14/10/2021,0.86192,0.72934,7.7783,309.43,3.2212,75.28,113.47,1185.58,20.553,8.4406,1.4227,3.9384,4.2665,71.643,8.6311,1.3482,33.205,9.1453
15/10/2021,0.86192,0.72718,7.7795,310.04,3.2244,74.961,114.33,1181.87,20.56,8.4145,1.4174,3.9341,4.2635,71.22,8.644,1.3478,33.33,9.2339
16/10/2021,0.86192,0.72718,7.7795,310.04,3.2244,74.961,114.33,1181.87,20.56,8.4145,1.4174,3.9341,4.2635,71.22,8.644,1.3478,33.33,9.2339
17/10/2021,0.86192,0.72718,7.7795,310.04,3.2244,74.961,114.33,1181.87,20.56,8.4145,1.4174,3.9341,4.2635,71.22,8.644,1.3478,33.33,9.2339
18/10/2021,0.86177,0.72766,7.779,311.4,3.2232,75.327,114.15,1187.44,20.44,8.4146,1.4164,3.9458,4.2649,71.286,8.65,1.3494,33.46,9.2847
19/10/2021,0.858,0.72308,7.7765,309.43,3.2111,75.075,114.22,1178,20.335,8.3518,1.398,3.9236,4.2461,70.897,8.6057,1.3441,33.36,9.3079
20/10/2021,0.86036,0.72703,7.7755,311.1,3.2141,74.86,114.24,1173.8,20.202,8.3829,1.3954,3.9448,4.2577,70.989,8.6165,1.3447,33.36,9.2765
21/10/2021,0.85933,0.72433,7.7758,312.27,3.2121,74.882,114.16,1177.79,20.28,8.3411,1.3933,3.9555,4.2508,71.264,8.6057,1.3467,33.395,9.4252
22/10/2021,0.85985,0.72545,7.774,312.57,3.2076,74.867,113.87,1176.6,20.241,8.3469,1.3979,3.9531,4.2523,70.387,8.5768,1.3473,33.33,9.6156
23/10/2021,0.85985,0.72545,7.774,312.57,3.2076,74.867,113.87,1176.6,20.241,8.3469,1.3979,3.9531,4.2523,70.387,8.5768,1.3473,33.33,9.6156
24/10/2021,0.85985,0.72545,7.774,312.57,3.2076,74.867,113.87,1176.6,20.241,8.3469,1.3979,3.9531,4.2523,70.387,8.5768,1.3473,33.33,9.6156
25/10/2021,0.86185,0.72723,7.7731,315.3,3.2067,75.17,113.66,1169.78,20.215,8.3684,1.3992,3.9806,4.264,69.904,8.6185,1.3473,33.115,9.6727
26/10/2021,0.86073,0.72455,7.7754,314.42,3.2,74.953,114.02,1165.53,20.143,8.3343,1.392,3.9601,4.2579,69.41,8.5943,1.3459,33.1,9.446
27/10/2021,0.86081,0.72764,7.7785,313.38,3.1903,75.062,113.63,1171.08,20.186,8.3815,1.3955,3.9775,4.2596,70.156,8.5834,1.3485,33.27,9.4838
28/10/2021,0.86259,0.72779,7.7777,313.4,3.1794,74.873,113.6,1171.13,20.343,8.4075,1.3927,3.9845,4.2694,70.387,8.5992,1.3476,33.25,9.6123
29/10/2021,0.85874,0.72555,7.777,309.15,3.149,74.865,113.89,1170.39,20.442,8.3723,1.3959,3.9687,4.2502,70.7,8.5331,1.3462,33.25,9.5657
30/10/2021,0.85874,0.72555,7.777,309.15,3.149,74.865,113.89,1170.39,20.442,8.3723,1.3959,3.9687,4.2502,70.7,8.5331,1.3462,33.25,9.5657
31/10/2021,0.85874,0.72555,7.777,309.15,3.149,74.865,113.89,1170.39,20.442,8.3723,1.3959,3.9687,4.2502,70.7,8.5331,1.3462,33.25,9.5657
01/11/2021,0.86371,0.73048,7.7827,311.35,3.1404,74.909,114.17,1177.99,20.677,8.4097,1.3903,3.9925,4.2747,71.031,8.5624,1.3495,33.35,9.5182
02/11/2021,0.86185,0.73218,7.7822,309.7,3.1285,74.636,113.79,1175.53,20.747,8.4392,1.4014,3.9712,4.2661,71.723,8.5299,1.3477,33.24,9.5368
03/11/2021,0.86371,0.73262,7.7832,309.97,3.1345,74.486,113.92,1182.46,20.811,8.517,1.4009,3.9623,4.2748,71.99,8.5611,1.3497,33.36,9.6924
04/11/2021,0.86438,0.73775,7.7845,311.06,3.1163,74.423,113.9,1183.62,20.589,8.5219,1.4033,3.9819,4.2782,71.519,8.5625,1.3508,33.315,9.7245
05/11/2021,0.86813,0.74264,7.7845,312.09,3.1144,74.26,113.71,1186.52,20.501,8.5839,1.41,3.9966,4.2969,71.213,8.5974,1.3526,33.285,9.7107
06/11/2021,0.86813,0.74264,7.7845,312.09,3.1144,74.26,113.71,1186.52,20.501,8.5839,1.41,3.9966,4.2969,71.213,8.5974,1.3526,33.285,9.7107
07/11/2021,0.86813,0.74264,7.7845,312.09,3.1144,74.26,113.71,1186.52,20.501,8.5839,1.41,3.9966,4.2969,71.213,8.5974,1.3526,33.285,9.7107
08/11/2021,0.86363,0.73822,7.7878,310.7,3.0954,74.108,113.39,1181.9,20.402,8.5279,1.3949,3.9689,4.2742,71.388,8.6007,1.3482,33,9.7402
09/11/2021,0.86378,0.7375,7.7901,311.82,3.1034,74.104,113.07,1176.88,20.328,8.513,1.3986,3.967,4.2736,70.925,8.551,1.3476,32.765,9.7266
10/11/2021,0.8652,0.74016,7.7898,313.33,3.1094,74.304,113.25,1178.91,20.356,8.5523,1.409,3.9904,4.2824,70.834,8.6213,1.3484,32.79,9.8255
11/11/2021,0.8726,0.7464,7.7922,318.32,3.1199,74.442,113.95,1180.74,20.538,8.6994,1.4239,4.0398,4.3171,71.143,8.6953,1.3539,32.855,9.9132
12/11/2021,0.87352,0.7469,7.7923,319.84,3.1097,74.415,113.99,1178.46,20.656,8.6922,1.4232,4.0556,4.3229,72.205,8.7426,1.3534,32.78,9.9569
13/11/2021,0.87352,0.7469,7.7923,319.84,3.1097,74.415,113.99,1178.46,20.656,8.6922,1.4232,4.0556,4.3229,72.205,8.7426,1.3534,32.78,9.9569
14/11/2021,0.87352,0.7469,7.7923,319.84,3.1097,74.415,113.99,1178.46,20.656,8.6922,1.4232,4.0556,4.3229,72.205,8.7426,1.3534,32.78,9.9569
15/11/2021,0.87382,0.74419,7.7906,319.8,3.1021,74.397,113.88,1179.97,20.544,8.6659,1.4133,4.0523,4.3251,72.361,8.7443,1.3507,32.705,10.0177
16/11/2021,0.87966,0.7436,7.7889,322.26,3.0918,74.367,114.26,1181.39,20.621,8.6966,1.4238,4.0944,4.3537,73.179,8.8224,1.3541,32.682,10.2058
17/11/2021,0.8837,0.74311,7.789,322.31,3.0627,74.258,114.69,1181.88,20.702,8.7394,1.4282,4.1155,4.3737,72.534,8.8638,1.3577,32.67,10.4808
18/11/2021,0.88145,0.74194,7.789,320.57,3.0799,74.235,114.22,1183.13,20.767,8.7724,1.4197,4.1045,4.3629,73.001,8.8634,1.3581,32.64,11.0641
19/11/2021,0.88723,0.74464,7.7927,326.32,3.0953,74.253,113.76,1193.01,20.818,8.9152,1.4283,4.1538,4.3914,73.472,8.9575,1.3614,32.8,11.1123
20/11/2021,0.88723,0.74464,7.7927,326.32,3.0953,74.253,113.76,1193.01,20.818,8.9152,1.4283,4.1538,4.3914,73.472,8.9575,1.3614,32.8,11.1123
21/11/2021,0.88723,0.74464,7.7927,326.32,3.0953,74.253,113.76,1193.01,20.818,8.9152,1.4283,4.1538,4.3914,73.472,8.9575,1.3614,32.8,11.1123
22/11/2021,0.88668,0.74413,7.7917,327.29,3.0894,74.348,114.11,1187.02,20.913,8.9302,1.4271,4.166,4.3887,74.916,8.9803,1.3617,32.91,11.2355
23/11/2021,0.88818,0.74771,7.7932,329.43,3.1099,74.465,114.89,1190.69,21.118,8.9448,1.4425,4.185,4.396,75.051,8.9999,1.3661,33.107,12.5505
24/11/2021,0.89238,0.74902,7.7969,329.42,3.1379,74.46,115.17,1188.21,21.268,8.947,1.4507,4.1765,4.4167,74.79,9.0938,1.368,33.365,12.0491
25/11/2021,0.89103,0.75109,7.7977,326.66,3.1605,74.499,115.31,1191.34,21.532,8.9686,1.4608,4.1576,4.4101,74.766,9.0671,1.3677,33.41,12.0056
26/11/2021,0.88566,0.74945,7.7978,326.42,3.1762,74.874,114.09,1194.67,21.696,8.9995,1.4647,4.173,4.3838,75.255,9.0869,1.3701,33.66,12.1904
27/11/2021,0.88566,0.74945,7.7978,326.42,3.1762,74.874,114.09,1194.67,21.696,8.9995,1.4647,4.173,4.3838,75.255,9.0869,1.3701,33.66,12.1904
28/11/2021,0.88566,0.74945,7.7978,326.42,3.1762,74.874,114.09,1194.67,21.696,8.9995,1.4647,4.173,4.3838,75.255,9.0869,1.3701,33.66,12.1904
29/11/2021,0.88684,0.75012,7.7998,326.87,3.1587,75.08,113.7,1192.56,21.878,9.0582,1.4679,4.1648,4.3897,74.512,9.1258,1.3694,33.68,12.6965
30/11/2021,0.88005,0.74956,7.7973,321.82,3.1582,75.095,112.82,1188.32,21.566,9.0465,1.4648,4.1045,4.3571,74.461,9.0522,1.3659,33.69,13.1428
01/12/2021,0.88386,0.75128,7.7916,321.53,3.1486,74.907,113.37,1176,21.29,9.0326,1.4626,4.0908,4.3722,73.908,9.0384,1.3639,33.72,13.405
02/12/2021,0.88191,0.75082,7.7939,319.64,3.1664,75.007,112.83,1176.09,21.339,9.0803,1.4694,4.0527,4.3644,73.648,9.0535,1.3671,33.877,13.4877
03/12/2021,0.88566,0.75324,7.7943,322.26,3.1578,75.148,113.34,1181.51,21.242,9.1112,1.4732,4.0672,4.3834,73.528,9.1387,1.3698,33.88,13.8279
04/12/2021,0.88566,0.75324,7.7943,322.26,3.1578,75.148,113.34,1181.51,21.242,9.1112,1.4732,4.0672,4.3834,73.528,9.1387,1.3698,33.88,13.8279
05/12/2021,0.88566,0.75324,7.7943,322.26,3.1578,75.148,113.34,1181.51,21.242,9.1112,1.4732,4.0672,4.3834,73.528,9.1387,1.3698,33.88,13.8279
06/12/2021,0.88598,0.75421,7.8013,322.88,3.1652,75.414,113.21,1181.72,21.236,9.1205,1.4798,4.0688,4.3822,73.881,9.0979,1.3694,33.89,13.7895
07/12/2021,0.88842,0.75456,7.7961,325.05,3.1534,75.409,113.57,1177.59,21.23,9.0529,1.4754,4.0816,4.3966,74.431,9.1127,1.3664,33.68,13.6541
08/12/2021,0.88503,0.75762,7.7961,325.81,3.1132,75.431,113.79,1175.55,20.919,8.9353,1.4744,4.0678,4.3799,73.723,9.0727,1.3643,33.48,13.7
09/12/2021,0.8841,0.75802,7.7965,323.41,3.1058,75.599,113.35,1177.1,21.042,8.978,1.474,4.0708,4.3757,73.645,9.0682,1.3656,33.56,13.8074
10/12/2021,0.88708,0.75716,7.799,324.3,3.0986,75.676,113.72,1181.01,20.943,8.9892,1.4756,4.0915,4.3905,73.45,9.0892,1.3657,33.66,13.9189
11/12/2021,0.88708,0.75716,7.799,324.3,3.0986,75.676,113.72,1181.01,20.943,8.9892,1.4756,4.0915,4.3905,73.45,9.0892,1.3657,33.66,13.9189
12/12/2021,0.88708,0.75716,7.799,324.3,3.0986,75.676,113.72,1181.01,20.943,8.9892,1.4756,4.0915,4.3905,73.45,9.0892,1.3657,33.66,13.9189
13/12/2021,0.88668,0.75508,7.7999,325.47,3.1069,75.74,113.66,1182.48,20.868,9.0085,1.4764,4.0983,4.3885,73.435,9.0716,1.3673,33.35,14.2335
14/12/2021,0.88425,0.75466,7.8015,324.39,3.1163,75.94,113.58,1183.4,21.031,9.0614,1.4787,4.0941,4.3765,73.57,9.091,1.3678,33.35,14.333
15/12/2021,0.88794,0.75457,7.8015,327.73,3.1389,76.39,113.88,1185.76,21.209,9.0817,1.4819,4.1087,4.3947,73.77,9.1072,1.3679,33.4,14.7054
16/12/2021,0.88215,0.74837,7.801,325.72,3.1094,76.217,114.12,1183.29,20.969,8.9501,1.4652,4.0824,4.3664,73.474,9.0389,1.3634,33.45,15.5102
17/12/2021,0.88261,0.75206,7.8012,324.42,3.1328,75.958,113.22,1185.14,20.783,8.9835,1.4773,4.0897,4.369,73.866,9.0691,1.3644,33.28,16.8716
18/12/2021,0.88261,0.75206,7.8012,324.42,3.1328,75.958,113.22,1185.14,20.783,8.9835,1.4773,4.0897,4.369,73.866,9.0691,1.3644,33.28,16.8716
19/12/2021,0.88261,0.75206,7.8012,324.42,3.1328,75.958,113.22,1185.14,20.783,8.9835,1.4773,4.0897,4.369,73.866,9.0691,1.3644,33.28,16.8716
20/12/2021,0.88708,0.75583,7.8012,325.28,3.1587,75.845,113.53,1191.7,20.794,9.0406,1.4883,4.1104,4.3898,74.151,9.1378,1.3674,33.61,17.7797
21/12/2021,0.88535,0.75502,7.8009,325.81,3.1669,75.573,113.71,1191.14,20.777,8.9852,1.4808,4.1058,4.3825,74.015,9.147,1.3647,33.66,13.0263
22/12/2021,0.88488,0.75126,7.8006,326.11,3.1656,75.577,114.22,1191.27,20.768,8.903,1.4754,4.0988,4.3804,73.834,9.1059,1.3647,33.74,12.4519
23/12/2021,0.88417,0.74472,7.7997,327,3.1532,75.225,114.4,1187.7,20.698,8.8517,1.4685,4.092,4.3762,73.599,9.1101,1.3598,33.54,11.187
24/12/2021,0.88363,0.74568,7.7984,327.67,3.1576,75.002,114.39,1186.87,20.597,8.8401,1.4658,4.0815,4.3738,73.518,9.1279,1.3557,33.43,11.6994
25/12/2021,0.88363,0.74568,7.7984,327.67,3.1576,75.002,114.39,1186.87,20.597,8.8401,1.4658,4.0815,4.3738,73.518,9.1279,1.3557,33.43,11.6994
26/12/2021,0.88363,0.74568,7.7984,327.67,3.1576,75.002,114.39,1186.87,20.597,8.8401,1.4658,4.0815,4.3738,73.518,9.1279,1.3557,33.43,11.6994
27/12/2021,0.88402,0.74549,7.8011,327.28,3.1352,74.973,114.74,1187.77,20.617,8.876,1.4728,4.0709,4.3757,73.559,9.1275,1.3573,33.56,11.3242
28/12/2021,0.88253,0.74352,7.7998,325.73,3.1086,74.689,114.87,1187.13,20.651,8.8013,1.4652,4.0652,4.3685,73.639,9.0485,1.3534,33.49,11.7837
29/12/2021,0.88472,0.74418,7.7968,327.54,3.1124,74.662,114.99,1186.46,20.573,8.8369,1.4708,4.073,4.3793,73.954,9.0779,1.3544,33.52,12.521
30/12/2021,0.8823,0.74052,7.7995,326.58,3.1061,74.343,115.09,1188.95,20.507,8.7968,1.4598,4.0551,4.3669,74.899,9.0381,1.3526,33.41,12.9861
31/12/2021,0.88292,0.7419,7.7991,325.97,3.1043,74.369,115.12,1188.75,20.434,8.8194,1.4638,4.0587,4.3696,75.313,9.0502,1.349,33.245,13.45
01/01/2022,0.88292,0.7419,7.7991,325.97,3.1043,74.369,115.12,1188.75,20.434,8.8194,1.4638,4.0587,4.3696,75.313,9.0502,1.349,33.245,13.45
02/01/2022,0.88292,0.7419,7.7991,325.97,3.1043,74.369,115.12,1188.75,20.434,8.8194,1.4638,4.0587,4.3696,75.313,9.0502,1.349,33.245,13.45
03/01/2022,0.88067,0.74095,7.7975,323.83,3.0946,74.32,114.98,1192.78,20.454,8.8078,1.4664,4.0418,4.3578,74.443,9.0672,1.3503,33.17,13.2785
04/01/2022,0.8866,0.74136,7.7949,323.72,3.095,74.661,116.3,1199.49,20.552,8.8783,1.4778,4.0489,4.387,75.29,9.115,1.3574,33.32,13.4218
05/01/2022,0.88347,0.7381,7.7946,319.95,3.0912,74.353,115.76,1196.76,20.445,8.8057,1.4663,4.0345,4.3696,75.74,9.0595,1.3552,33.225,13.4682
06/01/2022,0.88378,0.73878,7.8013,318.02,3.1151,74.459,115.82,1203.76,20.552,8.8688,1.4805,4.0313,4.369,76.456,9.1264,1.36,33.55,13.7432
07/01/2022,0.88511,0.73845,7.8008,317.47,3.1098,74.332,115.86,1203.72,20.456,8.8766,1.4824,4.0269,4.377,75.5,9.1024,1.3592,33.7,13.9145
08/01/2022,0.88511,0.73845,7.8008,317.47,3.1098,74.332,115.86,1203.72,20.456,8.8766,1.4824,4.0269,4.377,75.5,9.1024,1.3592,33.7,13.9145
09/01/2022,0.88511,0.73845,7.8008,317.47,3.1098,74.332,115.86,1203.72,20.456,8.8766,1.4824,4.0269,4.377,75.5,9.1024,1.3592,33.7,13.9145
10/01/2022,0.88355,0.73686,7.7958,316.66,3.1192,74.041,115.26,1197.81,20.375,8.8578,1.4802,4.0055,4.3691,75.084,9.1039,1.3557,33.64,13.8879
11/01/2022,0.88215,0.73637,7.7968,315.32,3.1307,73.88,115.52,1193.41,20.368,8.836,1.4795,4.0083,4.3622,74.868,9.0927,1.3534,33.4,13.8462
